hsa-mir-10b,hsa-mir-10a,hsa-mir-338,hsa-mir-9-2,hsa-mir-1269a,hsa-mir-203b,hsa-mir-23c,hsa-mir-483,hsa-mir-5690,hsa-mir-1228,hsa-mir-2116,hsa-mir-5091,hsa-mir-548d-2,hsa-mir-6767,hsa-mir-7114,hsa-mir-5691,hsa-mir-5692a-2,hsa-mir-7110,hsa-mir-5689,hsa-mir-555,hsa-mir-518e,hsa-mir-519a-1,hsa-mir-519a-2,hsa-mir-922,hsa-mir-943,hsa-mir-516a-1,hsa-mir-516a-2,hsa-mir-518a-1,hsa-mir-527,hsa-mir-7703,hsa-mir-548ag-1,hsa-mir-548al,hsa-mir-548ar,hsa-mir-520b,hsa-mir-7846,hsa-mir-7845,hsa-mir-520d,hsa-mir-522,hsa-mir-6894,hsa-mir-6731,hsa-mir-6808,hsa-mir-6729,hsa-mir-6740,hsa-mir-6803,hsa-mir-6809,hsa-mir-6824,hsa-mir-6715a,hsa-mir-6739,hsa-mir-6780b,hsa-mir-6774,hsa-mir-6773,hsa-mir-6768,hsa-mir-6799,hsa-mir-6746,hsa-mir-6749,hsa-mir-6794,hsa-mir-6788,hsa-mir-6751,hsa-mir-657,hsa-mir-6871,hsa-mir-6084,hsa-mir-6087,hsa-mir-6132,hsa-mir-621,hsa-mir-6884,hsa-mir-6880,hsa-mir-6879,hsa-mir-6866,hsa-mir-6846,hsa-mir-6840,hsa-mir-6512,hsa-mir-6862-1,hsa-mir-6499,hsa-mir-6500,hsa-mir-3202-2,hsa-mir-3198-1,hsa-mir-3180-4,hsa-mir-3163,hsa-mir-3174,hsa-mir-3178,hsa-mir-3182,hsa-mir-3914-2,hsa-mir-3915,hsa-mir-3920,hsa-mir-3927,hsa-mir-4258,hsa-mir-4284,hsa-mir-3678,hsa-mir-3681,hsa-mir-371a,hsa-mir-371b,hsa-mir-372,hsa-mir-378b,hsa-mir-378f,hsa-mir-378g,hsa-mir-1265,hsa-mir-1283-1,hsa-mir-1283-2,hsa-mir-1295b,hsa-mir-1305
0.10130782813538451,0.12312275335098351,0.09930697294555713,0.004636360290147009,0.016015319520029728,0.006000773291919798,0.029933378035573437,0.0013492291150897218,0.14285493274369773,0.13080078432526288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014287188266233636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19815006020929227,0.0,0.0,0.0016575846852873214,0.0,0.0,0.10028990834885915,0.5338064840322756,0.41351395575152644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21392528119572898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010159286465680338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5400962644935602,0.07888377700850335,0.007580876814836421,0.0035086168350612753,0.001223799198225096,0.011234353417302665,0.014010012869557149,7.893622668719933e-05,0.0,0.061219975559300296,0.0,0.16211539673066483,0.0,0.0,0.0,0.13693203940285192,0.0,0.0,0.09176479427297918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19947524733141256,0.0,0.046939670657431924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10070893382089337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10012555011712962,0.0,0.0,0.0,0.0,0.13127568747210738,0.0,0.0,0.07741642564531485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10396875041805481,0.07076585757692032,0.020839782605767174,0.009178458669607594,0.0018368641492370991,0.06182818577312332,0.0841130665778274,0.0,0.066904044184588,0.0,0.24695581985306228,0.10814554124949563,0.0,0.0,0.0,0.0,0.0,0.14090796017562426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09393865973782926,1.0,0.0,0.11008735965300911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14836572458561695,0.0,0.370495584552524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19252406379570577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031719700422863656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17043867086191056,0.1050659342428087,0.06953115800822138,0.010866605700419734,0.0006611261871176711,0.009103613993709335,0.045411133850127135,0.00012792991482241174,0.14448085370222055,0.06614461855128652,0.06666337209940808,0.29192842299855293,0.0,0.0,0.0,0.0,0.0,0.15214733690622323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14613284672938595,0.036846910172036826,0.0,0.4310445524956818,0.0,0.152147159817199,0.0,0.0,0.05943393686313001,0.0,0.0,0.0004702141646168292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19564099878334718,0.0,0.4352414497741449,0.0,0.0,0.0,0.0,0.13807168311629528,0.0,0.0,0.0,0.0,0.10493770604027543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20002306577039672,0.0,0.0,0.0,0.28727514942713683,0.108179826261449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034249789300667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11407469103307454,0.06664618971778574,0.029299705893319518,0.024667486433785326,0.0009992987835293133,0.027520374147514893,0.04575949213999464,0.00012891129191150872,0.0,0.0,0.2015248355461843,0.0,0.0,0.0,0.0,0.2236246504846146,0.0,0.0,0.0,0.0,0.0146886828182071,0.0,0.0,0.0,0.0,0.0021841015372997914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15331431244934957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31722898626887963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12057702494516388,0.05965884235817284,0.04443261117212024,0.010857781981467451,0.20841725018520488,0.01857522775906535,0.0555948161693106,0.0,0.0,0.08097793308827254,0.0,0.21443716717891798,0.0,0.0,0.0,0.9961942504300204,0.0,0.09313324648616743,0.12138069809091138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004650520336567861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1789039855944689,0.0,0.0005131000644444043,0.26385331068162815,0.0,0.06208884395912876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18626660968753797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14434313250391126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1961328133253764,0.05799441677557185,0.014508434377068672,0.008987900252845264,0.0,0.005124552413372896,0.10225038956531018,7.201354914639309e-05,0.0,0.0,0.11257755960421265,0.09859847849097544,0.23952465179528998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019880226387319146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24678138451020235,0.0,0.0,0.7279239073126308,0.0,0.08564577711311439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014756910448112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24256650276611758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08364558360352126,0.045468122598160465,0.01974849465691873,0.04577614854671791,0.0,0.007315304568863509,0.07298118640809188,0.0,0.0870743895284145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39346095934609593,0.0,0.0,0.0,0.0,0.0,0.0,0.000915736239802996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000566767512393227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20163945042998024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14888694719832715,0.07921633917251357,0.05476576884185085,0.014820718894601707,0.03971933953468722,0.05469291939995166,0.07794921948542219,0.00010979726956559595,0.0,0.0,0.0,0.10022059428205385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003597071997616801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09338746683874667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2749861943791825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07178830723780574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1959426678049863,0.0,0.0,0.0,0.0
0.12844468019847013,0.07066718467165903,0.024123231972055903,0.00684826603825294,0.0003754257382068298,0.027570913815943173,0.10314809167234171,0.0,0.16408889518298975,0.150243290112631,0.15142160577208183,0.13261914712200687,0.0,0.4832142087399311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47497954649190044,0.2700003182055167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4186296462158532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18194125832048438,0.0,0.0,0.0,0.0,0.0,0.0,0.2457235883631348,0.0,0.0,0.0,0.2360927398952605,0.0,0.0,0.0,0.1899918840451903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07928106640845982,0.06311476273787221,0.015046527765656886,0.010709063364321756,0.31615356224802665,0.025826545408454877,0.09662204671591891,0.0,0.23056094719341944,0.28147448354992716,0.1418410041841004,0.12422819653714587,0.0,0.0,0.0,0.0,0.0,0.32372563062885246,0.0,0.3472762959776296,0.0,0.0,0.0,0.0,0.0,0.0007686266866371503,0.0008082466173512681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44655615618522754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22115490808969887,0.0,0.0,0.0,0.5339133921521886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27916273132212016,0.18109690022354044,0.14670916708762255,0.04515417531260946,0.010682872075593144,0.0,0.025746719833905158,7.253233724968451e-05,0.06143720107153101,0.450023781465494,0.0,0.6951600546892995,0.0,0.36184379988470117,0.0,0.12582310149701345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006461173233365627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704356280543113,0.0,0.0,0.0,0.0,0.0,0.08626277225902934,0.0,0.0,0.0,0.3465880958894683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45560227189991054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31348114188558374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3402217609068142,0.0,0.0,0.0,0.0,0.18400443390619473,0.0,0.45122135086059406,0.0,0.0,0.0,0.0,0.0,0.2845413796572008,0.0,0.0,0.0,0.002038943855282516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09146642334796493
0.44035500147925705,0.2846956773271609,0.04040069354650572,0.013527889239167383,0.017047573529528785,0.012775113447433508,0.03186268948060203,0.0,0.0,0.2784632542306764,0.0,0.3686973491655938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30760286569923645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44779749461617585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42103927771187555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17606661421380648,0.6738369210973179,0.0,0.0,0.00036046960644375115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8030975410716111,0.33707815976278854,0.02552449030122489,0.030998957111169276,0.009724039319936954,0.0,0.05238590517921749,0.0001475788825178931,0.1250040164561647,0.2289122690024261,0.4614151264564732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013056575977772795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014504556426406217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7059388856125636,0.36316678393063045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4970966413796041,0.0,0.0,0.0,0.8064615195626803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1861033720605757
