hsa-mir-183,hsa-let-7d,hsa-mir-16-2,hsa-mir-16-1,hsa-mir-501,hsa-mir-98,hsa-mir-769,hsa-mir-7-1,hsa-mir-362,hsa-mir-502,hsa-mir-3613,hsa-mir-3653,hsa-mir-1248,hsa-mir-4746,hsa-mir-760,hsa-mir-1226,hsa-mir-3917,hsa-mir-3610,hsa-mir-1291,hsa-mir-4461,hsa-mir-6755,hsa-mir-6802,hsa-mir-3157,hsa-mir-6875,hsa-mir-3187,hsa-mir-4687,hsa-mir-3620,hsa-mir-4784,hsa-mir-466,hsa-mir-489,hsa-mir-4649,hsa-mir-4788,hsa-mir-3174,hsa-mir-657,hsa-mir-1912,hsa-mir-6736,hsa-mir-6739,hsa-mir-6741,hsa-mir-6734,hsa-mir-6751,hsa-mir-135a-2,hsa-mir-6722,hsa-mir-206,hsa-mir-5692c-1,hsa-mir-5694,hsa-mir-578,hsa-mir-586,hsa-mir-3139,hsa-mir-3147,hsa-mir-5580,hsa-mir-5588,hsa-mir-3141,hsa-mir-563,hsa-mir-5681b,hsa-mir-3119-1,hsa-mir-302b,hsa-mir-631,hsa-mir-638,hsa-mir-644a,hsa-mir-650,hsa-mir-302c,hsa-mir-599,hsa-mir-600,hsa-mir-6076,hsa-mir-6080,hsa-mir-6084,hsa-mir-611,hsa-mir-6126,hsa-mir-6165,hsa-mir-302d,hsa-mir-2276,hsa-mir-1267,hsa-mir-7161,hsa-mir-1257,hsa-mir-7111,hsa-mir-922,hsa-mir-933,hsa-mir-1234,hsa-mir-122,hsa-mir-1204,hsa-mir-1182,hsa-mir-7856,hsa-mir-7977,hsa-mir-8066,hsa-mir-8085,hsa-mir-875,hsa-mir-890,hsa-mir-1244-1,hsa-mir-6788,hsa-mir-6794,hsa-mir-6878,hsa-mir-6812,hsa-mir-6756,hsa-mir-6759,hsa-mir-6771,hsa-mir-6772,hsa-mir-6773,hsa-mir-6775,hsa-mir-6778,hsa-mir-6779
0.16995810900279693,0.21243938987301492,0.042505651532578834,0.030153564736743493,0.09805774768732903,0.081478877027446,0.2640444584345469,0.06787357097654358,0.10270724132939892,0.2579767372203881,0.02624385992113834,0.06380701047950973,0.009281406794499866,0.0700974660997026,0.12211315501448959,0.13362876510789776,0.07693777814521502,0.18575413145432879,0.07218730402911075,0.024139703298980807,0.22833957056782497,0.5966651543703557,0.05383943650656425,0.0,0.0,0.06346781160414504,0.2211968505518997,0.09690796966660999,0.12111087876978575,0.0,0.0,0.0014603220744695805,0.0,0.0,0.0,0.0,0.0,0.818003548665005,0.0,0.0,0.0468110610946538,0.0,0.0011356492211427721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3719899481418241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8180042722001832,0.0,0.0,0.0,0.0,0.0,0.5164747957963024,0.0,0.0,0.0,0.0,0.0,0.28372690632941217,0.0,0.0,0.5114901906127217,0.0,0.3587714653150768
0.049657634201564466,0.29193887903981364,0.11057660702687372,0.10609657493216919,0.09127312687249947,0.06255393372095708,0.11725523042267841,0.1315838932487477,0.0891443463168309,0.31668873482989096,0.04954159778897495,0.10682550341945746,0.014750392702376523,0.12532694843588177,0.08086133597452017,0.0796381603758454,0.13755676775176773,0.0,0.1338435217770931,0.019181913526849736,0.1209622682085726,0.18964892531475636,0.08556388640011457,0.10291069942406106,0.08458816289912766,0.05043285159103431,0.17576764747879836,0.0,0.048118619664660425,0.003079221885078326,0.13680056114829886,0.0034812074622733234,0.0,0.0,0.0,0.16837210581123208,0.0,0.4333351613262738,0.0,0.0,0.14878819592710407,0.0,0.007219281453725607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11945782959202136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29559117752823094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44808278364960724,0.0,0.0,0.0,0.0,0.0,0.0,0.285087316042759
0.5391271625405941,0.5538716441021643,0.4251422082326838,0.46095835944577845,0.33491964833450416,0.5080625698365292,0.34930573207861093,0.49422707128844456,0.15276912121367958,0.20012379190585367,0.21272547405249495,0.25299552374713136,0.07953016756407873,0.23358542695306617,0.38754011923104703,0.6361295171974931,0.14650258861260038,0.23580480267348808,0.09163791971627358,0.061288123241022986,0.0,0.0,0.4100777021539687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9089207933516771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8309966427252322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9089207933516771,0.0,0.0,0.0
0.1434483600570083,0.2745572320855823,0.20083261075664036,0.21078626138832618,0.2084159787857658,0.2260086155538474,0.09478511039373613,0.06931160687814363,0.22810382332558773,0.18048321750856577,0.4925934985720126,0.24873796631703837,0.08760599166776743,0.248115224216541,0.024012714034702943,0.3153261337913205,0.04538787072379761,0.21916349253901324,0.34068324828544744,0.018987633194137814,0.0,0.0,0.12704590347747266,0.0,0.12559714186854556,0.29953210686558956,0.26098112785143374,0.0,0.07144688917937557,0.0,0.4062450086953414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45840774662887285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5897406586778287,0.0,0.5219622557028675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6695155724947744,0.0,0.0,0.0,0.0,0.0
0.40611776506663394,0.3407098207376832,0.10912408788154113,0.12596030439696076,0.08748731577925173,0.1426523583925121,0.09682342195262619,0.16753274109186345,0.11847084413752652,0.1100008427426758,0.379551985932817,0.1207759915235258,0.11407043870550977,0.2256341501398551,0.14293293481376768,0.15641198644418108,0.0,0.0,0.0,0.0,0.0,0.27935738761909334,0.1260376442397537,0.3031798266343513,0.12460038026463822,0.0,0.0,0.22686069909643017,0.0,0.004535767235629517,0.4030209749281532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8876336084427007,0.0,0.0,0.0,0.0,0.0076554312009366665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29931363873151207,0.22951040517499705,0.22019304814833626,0.2002908278127638,0.20996024473726665,0.23544189552742992,0.23901125449626665,0.05833234330136072,0.07587295812480489,0.20571936621483727,0.2998909531385847,0.20433231370274774,0.04916920759939437,0.06189139824712066,0.21563560996614053,0.17697806065786814,0.1018964648552358,0.0,0.16996429846539135,0.0,0.0,0.0,0.09507327475544518,0.22869595137057003,0.0,0.0,0.0,0.1711265686256326,0.0,0.010264326454514278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6724544943577327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.806834359367203,0.6563881761328986,0.27706008415123495,0.2957257369680539,0.13682200378480194,0.3625575787751665,0.27487781079010654,0.15293006527217168,0.12421350561082208,0.2434310460475309,0.37384203946926,0.35432735750060146,0.19005236927404204,0.3534848203065162,0.39808493927994737,0.16335960372897723,0.16459713887723318,0.07569399384111944,0.2647443872220072,0.09836833755235494,0.0,0.14588304426795826,0.0658180382869548,0.15832334504200543,0.13013497115555284,0.0,0.5408211296883487,0.0,0.3331274018721036,0.00236862013231137,0.0,0.0,0.0,0.0,0.012955821595495222,0.0,0.8752990398208781,1.0,0.0,0.0,0.1716779633941083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007995475747355697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4385936327081648
0.49619121891349527,0.20605280739475734,0.10701731028754388,0.10616903766002607,0.6605673915784614,0.43016872207897106,0.14744340029475597,0.15439227188049132,0.2839006811410335,0.4088933650786163,0.6497529148559504,0.2446783752179374,0.040938085699800036,0.03435369981801087,0.2792803210409959,0.5894048132000176,0.03770604779145095,0.12138034205759396,0.04717054917668224,0.0,0.14920771854990655,0.0,0.31663060127041015,0.7616455494652535,0.41735995093715966,0.0,0.21681049854302506,0.0,0.0,0.0,0.0,0.0028627275316910265,0.30395610403713386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8539101821960172,0.0,0.46786628410215275,0.0,0.418082269872523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010859282664012523,0.2711335742663768,0.0,0.0,0.0,0.8290807716897106,0.0,0.0,0.0,0.0,0.6289125430332902,0.0,0.0,0.0,0.0
0.10441044320915978,0.20979727304658807,0.21214203334482826,0.21458287383381197,0.08093335172711788,0.15620336040979962,0.1226709034668324,0.2768003532236749,0.07726017587369165,0.22249954632945268,0.5634586431635756,0.3255777490727716,0.10657290168324009,0.12576365186391555,0.11684607617514174,0.06393249226453095,0.0,0.1481183357504809,0.2532701428607781,0.10009347277595612,0.5098116385635161,0.22837158204259103,0.1545516625885698,0.0,0.0,0.18219090764597418,0.42331202942508156,0.2781843347901903,0.0,0.0,0.16473287933636171,0.0013973366873494108,0.0,0.0,0.0,0.0,0.22837196914915525,0.5218138525305025,0.0,0.0,0.08958393947327022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1779727948208193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3559458044025476,0.0,0.0,0.0,0.30698086345490194,0.22837196914915525,0.0,0.0,0.0
0.10030948624945807,1.0,0.3700990397024829,0.3593773364378259,0.8447672815991749,0.48247600548395986,0.47738986318230336,0.8763121350712791,0.45819435983618256,0.9794973389599939,0.5537606153427539,0.19821444968794708,0.0415073403386499,0.4274760926617367,0.21513091343964363,0.4165094936681425,0.5317493530418343,0.5034605163693999,0.39130733434005555,0.0436182186558192,0.7014003716909469,0.5174964424906746,0.32103354867780587,0.0,0.6347451446504307,0.13761649974923268,0.11990462393112718,0.26265549508982733,0.016412704720508937,0.003150860929984417,0.0,0.0007915997389687733,0.1680995274263004,0.0,0.0,0.34457866935192855,0.12937411062266865,0.0,0.2106098970418273,0.17288617823093355,0.10149986606711707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1629827370203353,0.0,0.0,0.0,0.0,0.013322303697245418,0.0,0.0,0.0,0.0,0.0,0.000597456819488941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20164534317200686,0.0,0.0,0.0,0.0,0.0,0.2600939646725829,0.3597138717933815,0.010635995111802625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09332217887272189,0.0,0.45851385798209343,0.6049363945061071,0.0,0.0,0.0,0.0,0.2587482212453373,0.2772645216098545,0.0,0.38895994692953617
0.21118943301911697,0.5042971392538294,0.15438054356411812,0.13577545816134423,0.12559871570601375,0.18693563510485303,0.3189747641975117,0.18123304604353951,0.15791602949417222,0.10601660191218432,0.5532545417487883,0.17477029868000798,0.074436871050795,0.0803116193326368,0.0932711465170757,0.22965055793343986,0.044074331164587095,0.14188071921697074,0.0,0.0368762760821934,0.0,0.273442786424018,0.12336915421842881,0.0,0.0,0.14543187569846322,0.0,0.0,0.06937919325482467,0.00887947671593394,0.39448814764097684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
